pdf,sn,NP,bacteria,drug,method,value_drug,value_np,value_combined,FIC,page,table_id,row_id,evidence_id,source_text,extractor,confidence
sharma2016.pdf,6103,ZnO,Escherichia coli,Ciprofloxacin,FIC,,,,0.17,7,,text-16,sharma2016:rule-94,"2006). On the other hand, the cell wall in gram-positive The issue of resistance to antibiotics and its diffu- bacteria are principally composed of a thick sion, however, are major health troubles, leading to layer ( 20–80 nm) of peptidoglycan consisting treatment drawbacks for a large number of drugs of linear polysaccharide chains cross-linked by (Braga et al.",synergy.text_rules,0.58
sharma2016.pdf,6104,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.17,7,,text-17,sharma2016:rule-95,"other hand, the cell wall in gram-positive The issue of resistance to antibiotics and its diffu- bacteria are principally composed of a thick sion, however, are major health troubles, leading to layer ( 20–80 nm) of peptidoglycan consisting treatment drawbacks for a large number of drugs of linear polysaccharide chains cross-linked by (Braga et al. 2005, Schito 2006).",synergy.text_rules,0.58
sharma2016.pdf,6105,ZnO,Escherichia coli,Ciprofloxacin,FIC,,,,0.17,7,,text-17,sharma2016:rule-96,"other hand, the cell wall in gram-positive The issue of resistance to antibiotics and its diffu- bacteria are principally composed of a thick sion, however, are major health troubles, leading to layer ( 20–80 nm) of peptidoglycan consisting treatment drawbacks for a large number of drugs of linear polysaccharide chains cross-linked by (Braga et al. 2005, Schito 2006).",synergy.text_rules,0.58
sharma2016.pdf,6106,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.17,7,,text-18,sharma2016:rule-97,"2005, Schito 2006). Drug resistance ∼ short peptides to form a three-dimensional rigid enforces high dose administration of antibiotics, structure (Baron 1996).",synergy.text_rules,0.58
sharma2016.pdf,6107,ZnO,Escherichia coli,Ciprofloxacin,FIC,,,,0.17,7,,text-18,sharma2016:rule-98,"2005, Schito 2006). Drug resistance ∼ short peptides to form a three-dimensional rigid enforces high dose administration of antibiotics, structure (Baron 1996).",synergy.text_rules,0.58
sharma2016.pdf,6108,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.17,7,,text-19,sharma2016:rule-99,"Drug resistance ∼ short peptides to form a three-dimensional rigid enforces high dose administration of antibiotics, structure (Baron 1996). The rigidity and extended often generating intolerable toxicity, development cross-linking not only endow the cell walls with of new antibiotics, and requests for significant eco- fewer anchoring sites for the doped and undoped nomic, labor, and time investments.",synergy.text_rules,0.58
sharma2016.pdf,6109,ZnO,Escherichia coli,Ciprofloxacin,FIC,,,,0.17,7,,text-19,sharma2016:rule-100,"Drug resistance ∼ short peptides to form a three-dimensional rigid enforces high dose administration of antibiotics, structure (Baron 1996). The rigidity and extended often generating intolerable toxicity, development cross-linking not only endow the cell walls with of new antibiotics, and requests for significant eco- fewer anchoring sites for the doped and undoped nomic, labor, and time investments.",synergy.text_rules,0.58
sharma2016.pdf,6110,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.17,7,,text-20,sharma2016:rule-101,"The rigidity and extended often generating intolerable toxicity, development cross-linking not only endow the cell walls with of new antibiotics, and requests for significant eco- fewer anchoring sites for the doped and undoped nomic, labor, and time investments. It has been ZnO nanoparticles but also make them difficult to assumed that if present trends continue, antibiotic penetrate.",synergy.text_rules,0.58
sharma2016.pdf,6111,ZnO,Escherichia coli,Ciprofloxacin,FIC,,,,0.17,7,,text-20,sharma2016:rule-102,"The rigidity and extended often generating intolerable toxicity, development cross-linking not only endow the cell walls with of new antibiotics, and requests for significant eco- fewer anchoring sites for the doped and undoped nomic, labor, and time investments. It has been ZnO nanoparticles but also make them difficult to assumed that if present trends continue, antibiotic penetrate.",synergy.text_rules,0.58
sharma2016.pdf,6112,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.17,7,,text-21,sharma2016:rule-103,"It has been ZnO nanoparticles but also make them difficult to assumed that if present trends continue, antibiotic penetrate. failure will claim 10 million lives per year by 2050 regards to mycoses, nanoparticles can be con- (O’Neill 2014).",synergy.text_rules,0.58
sharma2016.pdf,6113,ZnO,Escherichia coli,Ciprofloxacin,FIC,,,,0.17,7,,text-21,sharma2016:rule-104,"It has been ZnO nanoparticles but also make them difficult to assumed that if present trends continue, antibiotic penetrate. failure will claim 10 million lives per year by 2050 regards to mycoses, nanoparticles can be con- (O’Neill 2014).",synergy.text_rules,0.58
sharma2016.pdf,6114,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.17,7,,text-22,sharma2016:rule-105,"mentagrophytes, as compared to ern and forward-looking approach to develop new earlier studies of Sawai and Yoshikawa (2004). formulations based upon metallic nanoparticles The antifungal effect of doped and undoped ZnO with antimicrobial properties.",synergy.text_rules,0.58
sharma2016.pdf,6115,ZnO,Escherichia coli,Ciprofloxacin,FIC,,,,0.17,7,,text-22,sharma2016:rule-106,"mentagrophytes, as compared to ern and forward-looking approach to develop new earlier studies of Sawai and Yoshikawa (2004). formulations based upon metallic nanoparticles The antifungal effect of doped and undoped ZnO with antimicrobial properties.",synergy.text_rules,0.58
sharma2016.pdf,6116,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.17,7,,text-23,sharma2016:rule-107,formulations based upon metallic nanoparticles The antifungal effect of doped and undoped ZnO with antimicrobial properties. Therapeutic roles for nanoparticles particularly the doped has received zinc in different diseases have been demonstrated only marginal attention and just a few studies on in recent years.,synergy.text_rules,0.58
sharma2016.pdf,6117,ZnO,Escherichia coli,Ciprofloxacin,FIC,,,,0.17,7,,text-23,sharma2016:rule-108,formulations based upon metallic nanoparticles The antifungal effect of doped and undoped ZnO with antimicrobial properties. Therapeutic roles for nanoparticles particularly the doped has received zinc in different diseases have been demonstrated only marginal attention and just a few studies on in recent years.,synergy.text_rules,0.58
sharma2016.pdf,6118,ZnO,Escherichia coli,Ampicillin,FIC,,,,0.17,7,,text-24,sharma2016:rule-109,this topic has been published. Our study suggests An Acad Bras Cienc (2016) 88 (3 Suppl.),synergy.text_rules,0.58
sharma2016.pdf,6119,ZnO,Escherichia coli,Ciprofloxacin,FIC,,,,0.17,7,,text-24,sharma2016:rule-110,this topic has been published. Our study suggests An Acad Bras Cienc (2016) 88 (3 Suppl.),synergy.text_rules,0.58
